player_id,player_code,web_name,team_id,team_name,position,price,appearance_rate_10,appearance_rate_3,appearance_rate_6,average_minutes_10,average_minutes_3,average_minutes_6,average_minutes_when_appearing_10,average_minutes_when_appearing_3,average_minutes_when_appearing_6,bonus_per_90_10,bonus_per_90_3,bonus_per_90_6,clean_sheet_rate_10,clean_sheet_rate_3,clean_sheet_rate_6,defensive_contribution_per_90_10,defensive_contribution_per_90_3,defensive_contribution_per_90_6,fixtures_10,fixtures_3,fixtures_6,history_fixture_count,last_fixture_time,minutes_10,minutes_3,minutes_6,minutes_standard_deviation_10,minutes_standard_deviation_3,minutes_standard_deviation_6,points_per_90_10,points_per_90_3,points_per_90_6,saves_per_90_10,saves_per_90_3,saves_per_90_6,start_rate_10,start_rate_3,start_rate_6,xa_per_90_10,xa_per_90_3,xa_per_90_6,xg_per_90_10,xg_per_90_3,xg_per_90_6,xgi_per_90_10,xgi_per_90_3,xgi_per_90_6
240,213198,Nkunku,7,Chelsea,Midfielder,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,486672,Caicedo,7,Chelsea,Midfielder,5.7,1.0,1.0,1.0,84.2,88.0,89.0,84.2,88.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,8.658,7.8409,9.6067,10,3,6,38,2026-05-24T15:00:00Z,842.0,264.0,534.0,9.22,2.83,2.24,2.0309,1.7045,2.0225,0.0,0.0,0.0,1.0,1.0,1.0,0.0556,0.092,0.0556,0.0257,0.0136,0.0202,0.0812,0.1057,0.0758
244,514356,Lavia,7,Chelsea,Midfielder,4.9,0.7,0.0,0.5,25.4,0.0,21.83,36.29,0,43.67,0.0,0.0,0.0,0.0,0,0.0,8.8583,0.0,6.1832,10,3,6,38,2026-05-24T15:00:00Z,254.0,0.0,131.0,25.92,0.0,30.49,2.8346,0.0,2.7481,0.0,0.0,0.0,0.3,0.0,0.3333,0.1736,0.0,0.0687,0.0744,0.0,0.0481,0.248,0.0,0.1168
245,465920,Mudryk,7,Chelsea,Midfielder,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,532605,Andrey Santos,7,Chelsea,Midfielder,4.4,0.6,0.6667,0.5,28.8,50.67,30.67,48.0,76.0,61.33,0.9375,1.7763,1.4674,0.0,0.0,0.0,8.125,6.5132,7.8261,10,3,6,38,2026-05-24T15:00:00Z,288.0,152.0,184.0,31.85,37.61,34.94,5.3125,7.1053,6.3587,0.0,0.0,0.0,0.3,0.6667,0.3333,0.0281,0.0118,0.0245,0.0938,0.1303,0.1223,0.1219,0.1421,0.1467
247,491007,D.Essugo,7,Chelsea,Midfielder,4.3,0.3,0.3333,0.3333,2.6,0.33,3.0,8.67,1.0,9.0,0.0,0.0,0.0,0,0,0,27.6923,270.0,20.0,10,3,6,38,2026-05-24T15:00:00Z,26.0,1.0,18.0,5.35,0.47,6.27,3.4615,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346,0.0,0.05,0.0,0.0,0.0,0.0346,0.0,0.05
248,611134,Paez,7,Chelsea,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,475168,João Pedro,7,Chelsea,Forward,7.4,0.7,0.6667,0.5,60.2,60.0,45.0,86.0,90.0,90.0,0.7475,0.0,0.6667,0.0,0.0,0.0,3.4385,4.0,3.6667,10,3,6,38,2026-05-24T15:00:00Z,602.0,180.0,270.0,39.63,42.43,45.0,5.3821,1.5,3.6667,0.0,0.0,0.0,0.7,0.6667,0.5,0.0359,0.01,0.0233,0.6488,0.38,0.4067,0.6847,0.39,0.43
250,463034,Delap,7,Chelsea,Forward,6.2,0.9,0.6667,0.8333,37.0,31.0,49.83,41.11,46.5,59.8,0.0,0.0,0.0,0.0,0.0,0.0,4.1351,2.9032,2.408,10,3,6,38,2026-05-24T15:00:00Z,370.0,93.0,299.0,33.94,40.36,36.59,2.4324,1.9355,1.806,0.0,0.0,0.0,0.3,0.3333,0.5,0.0122,0.0097,0.009,0.2092,0.0581,0.1716,0.2214,0.0677,0.1806
251,517052,N.Jackson,7,Chelsea,Forward,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,499309,Marc Guiu,7,Chelsea,Forward,4.0,0.1,0.0,0.1667,1.8,0.0,3.0,18.0,0,18.0,0.0,0.0,0.0,0,0,0,5.0,0.0,5.0,10,3,6,38,2026-05-24T15:00:00Z,18.0,0.0,18.0,5.4,0.0,6.71,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.0,0.4
453,493105,Garnacho,7,Chelsea,Midfielder,6.4,0.7,0.3333,0.5,36.8,0.33,20.0,52.57,1.0,40.0,0.2446,0.0,0.0,0.0,0,0.0,5.3804,270.0,6.75,10,3,6,38,2026-05-24T15:00:00Z,368.0,1.0,120.0,35.66,0.47,29.16,3.1793,90.0,3.0,0.0,0.0,0.0,0.3,0.0,0.1667,0.2715,0.0,0.06,0.2323,0.0,0.255,0.5038,0.0,0.315
672,551210,Hato,7,Chelsea,Defender,4.6,0.9,1.0,0.8333,68.9,77.0,68.5,76.56,77.0,82.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0537,7.7922,7.6642,10,3,6,38,2026-05-24T15:00:00Z,689.0,231.0,411.0,34.49,18.38,33.78,1.4369,1.5584,1.3139,0.0,0.0,0.0,0.8,1.0,0.8333,0.0261,0.0351,0.0263,0.0052,0.0,0.0,0.0313,0.0351,0.0263
743,611912,Emenalo,7,Chelsea,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,32,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,518335,Merrick,7,Chelsea,Goalkeeper,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,19,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,499857,Sharman-Lowe,7,Chelsea,Goalkeeper,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,16,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,619734,Derry,7,Chelsea,Midfielder,4.5,0.1667,0.0,0.1667,7.5,0.0,7.5,45.0,0,45.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0,6.0,6,3,6,6,2026-05-24T15:00:00Z,45.0,0.0,45.0,16.77,0.0,16.77,2.0,0.0,2.0,0.0,0.0,0.0,0.1667,0.0,0.1667,0.04,0.0,0.04,0.2,0.0,0.2,0.24,0.0,0.24
833,671606,Eboué,7,Chelsea,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,3,3,3,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,616286,Kavuma-McQueen,7,Chelsea,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,3,3,3,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,567119,Mheuka,7,Chelsea,Forward,4.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,90.0,90.0,90.0,2,2,2,2,2026-05-24T15:00:00Z,1.0,1.0,1.0,0.5,0.5,0.5,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,172649,Henderson,8,Crystal Palace,Goalkeeper,5.1,0.9,1.0,1.0,81.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,810.0,270.0,540.0,27.0,0.0,0.0,2.1111,1.0,1.1667,2.5556,2.3333,2.5,0.9,1.0,1.0,0.0011,0.0,0.0017,0.0,0.0,0.0,0.0011,0.0,0.0017
254,121709,Benitez,8,Crystal Palace,Goalkeeper,3.9,0.1,0.0,0.0,9.0,0.0,0.0,90.0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,90.0,0.0,0.0,27.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,169593,Matthews,8,Crystal Palace,Goalkeeper,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,247348,Muñoz,8,Crystal Palace,Defender,5.9,0.9,1.0,1.0,63.4,72.0,73.5,70.44,72.0,73.5,0.142,0.0,0.2041,0.1111,0.0,0.0,7.9495,6.25,6.5306,10,3,6,38,2026-05-24T15:00:00Z,634.0,216.0,441.0,33.29,19.44,20.4,3.9748,3.3333,3.2653,0.0,0.0,0.0,0.9,1.0,1.0,0.0866,0.0208,0.1102,0.0724,0.0458,0.0388,0.159,0.0667,0.149
257,437499,Lacroix,8,Crystal Palace,Defender,5.2,0.8,0.6667,0.8333,69.0,50.0,70.0,86.25,75.0,84.0,0.5217,0.0,0.0,0.25,0.0,0.0,11.7391,12.6,10.7143,10,3,6,38,2026-05-24T15:00:00Z,690.0,150.0,420.0,35.62,37.42,33.17,4.5652,3.0,2.3571,0.0,0.0,0.0,0.8,0.6667,0.8333,0.013,0.024,0.015,0.0757,0.006,0.0664,0.0887,0.03,0.0814
258,244723,Mitchell,8,Crystal Palace,Defender,5.0,1.0,1.0,1.0,76.5,75.0,67.5,76.5,75.0,67.5,0.1176,0.0,0.0,0.25,0.0,0.0,7.0588,8.4,8.2222,10,3,6,38,2026-05-24T15:00:00Z,765.0,225.0,405.0,20.62,21.21,22.5,3.4118,1.6,2.0,0.0,0.0,0.0,0.8,0.6667,0.6667,0.1082,0.056,0.0578,0.0624,0.136,0.1044,0.1706,0.192,0.1622
259,218364,Sosa,8,Crystal Palace,Defender,4.8,0.2,0.0,0.1667,4.6,0.0,7.5,23.0,0,45.0,0.0,0.0,0.0,0,0,0,3.913,0.0,4.0,10,3,6,38,2026-05-24T15:00:00Z,46.0,0.0,45.0,13.47,0.0,16.77,1.9565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196,0.0,0.02,0.0783,0.0,0.08,0.0978,0.0,0.1
261,427623,Richards,8,Crystal Palace,Defender,4.4,0.9,0.6667,0.8333,67.3,39.67,52.17,74.78,59.5,62.6,0.2675,0.0,0.0,0.2857,0.0,0.0,9.4948,8.3193,8.0511,10,3,6,38,2026-05-24T15:00:00Z,673.0,119.0,313.0,35.28,37.51,38.75,3.7444,0.7563,1.7252,0.0,0.0,0.0,0.7,0.3333,0.5,0.0374,0.0,0.0288,0.1779,0.1739,0.3681,0.2153,0.1739,0.3968
262,515621,Chadi Riad,8,Crystal Palace,Defender,4.0,0.4,0.6667,0.5,32.8,54.33,39.67,82.0,81.5,79.33,0.0,0.0,0.0,0.0,0.0,0.0,9.3293,9.9387,10.2101,10,3,6,38,2026-05-24T15:00:00Z,328.0,163.0,238.0,40.49,39.04,40.03,2.1951,2.7607,2.2689,0.0,0.0,0.0,0.4,0.6667,0.5,0.0274,0.0166,0.0303,0.0604,0.1215,0.0832,0.0878,0.138,0.1134
263,57328,Clyne,8,Crystal Palace,Defender,3.8,0.3,0.6667,0.3333,17.4,32.67,16.33,58.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2759,10.102,10.102,10,3,6,38,2026-05-24T15:00:00Z,174.0,98.0,98.0,33.03,40.67,33.07,1.5517,1.8367,1.8367,0.0,0.0,0.0,0.2,0.3333,0.1667,0.0207,0.0,0.0,0.0,0.0,0.0,0.0207,0.0,0.0
264,156074,Holding,8,Crystal Palace,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,590012,Kporha,8,Crystal Palace,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,232185,Sarr,8,Crystal Palace,Midfielder,6.4,1.0,1.0,1.0,62.7,55.0,65.0,62.7,55.0,65.0,0.4306,0.0,0.0,0.1667,0.0,0.0,4.4498,5.4545,3.9231,10,3,6,38,2026-05-24T15:00:00Z,627.0,165.0,390.0,27.88,25.5,25.5,6.0287,4.9091,5.0769,0.0,0.0,0.0,0.6,0.6667,0.6667,0.0703,0.06,0.09,0.59,0.5564,0.6669,0.6603,0.6164,0.7569
268,438464,Doucouré,8,Crystal Palace,Midfielder,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,606921,Esse,8,Crystal Palace,Midfielder,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,108413,Hughes,8,Crystal Palace,Midfielder,4.7,0.6,0.6667,0.3333,33.8,49.67,24.83,56.33,74.5,74.5,0.0,0.0,0.0,0.0,0.0,0.0,7.7219,7.8523,7.8523,10,3,6,38,2026-05-24T15:00:00Z,338.0,149.0,149.0,33.24,37.33,36.24,1.8639,1.8121,1.8121,0.0,0.0,0.0,0.5,0.6667,0.3333,0.0746,0.145,0.145,0.0,0.0,0.0,0.0746,0.145,0.145
271,209400,Kamada,8,Crystal Palace,Midfielder,5.0,1.0,1.0,1.0,52.0,50.0,62.5,52.0,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,9.5192,12.6,10.08,10,3,6,38,2026-05-24T15:00:00Z,520.0,150.0,375.0,33.0,30.82,29.26,2.9423,3.0,2.88,0.0,0.0,0.0,0.6,0.6667,0.8333,0.2077,0.114,0.2376,0.0381,0.108,0.0528,0.2458,0.222,0.2904
272,152551,Lerma,8,Crystal Palace,Midfielder,4.9,0.8,1.0,0.8333,56.6,65.33,49.33,70.75,65.33,59.2,0.0,0.0,0.0,0.3333,0.0,0.0,11.6078,13.7755,12.7703,10,3,6,38,2026-05-24T15:00:00Z,566.0,196.0,296.0,41.13,34.88,40.93,2.8622,2.7551,2.1284,0.0,0.0,0.0,0.6,0.6667,0.5,0.0906,0.101,0.1034,0.132,0.0,0.0091,0.2226,0.101,0.1125
273,496221,Wharton,8,Crystal Palace,Midfielder,5.0,0.9,1.0,1.0,49.7,45.33,60.17,55.22,45.33,60.17,0.7243,1.3235,0.4986,0.0,0.0,0.0,11.4085,13.8971,11.9668,10,3,6,38,2026-05-24T15:00:00Z,497.0,136.0,361.0,32.8,32.1,30.99,5.7948,8.6029,4.9861,0.0,0.0,0.0,0.4,0.3333,0.5,0.3893,0.1257,0.359,0.0706,0.086,0.0474,0.46,0.2118,0.4064
274,579075,Agbinone,8,Crystal Palace,Midfielder,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,466117,Ahamada,8,Crystal Palace,Midfielder,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,489706,Devenny,8,Crystal Palace,Midfielder,4.3,0.3,0.3333,0.3333,19.2,30.0,30.0,64.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,5.0,11.5,10,3,6,38,2026-05-24T15:00:00Z,192.0,90.0,180.0,35.58,42.43,42.43,3.2812,2.0,3.0,0.0,0.0,0.0,0.2,0.3333,0.3333,0.0141,0.03,0.015,0.0,0.0,0.0,0.0141,0.03,0.015
277,450535,Ebiowei,8,Crystal Palace,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,450542,J.Rak-Sakyi,8,Crystal Palace,Midfielder,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,536694,M.França,8,Crystal Palace,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,531989,Ozoh,8,Crystal Palace,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,530318,Rodney,8,Crystal Palace,Midfielder,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,574398,Umeh,8,Crystal Palace,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,231747,Mateta,8,Crystal Palace,Forward,7.6,0.9,1.0,1.0,30.6,33.67,36.67,34.0,33.67,36.67,1.1765,0.8911,0.4091,0.0,0.0,0.0,4.4118,0.8911,3.2727,10,3,6,38,2026-05-24T15:00:00Z,306.0,101.0,220.0,19.04,19.07,20.15,8.8235,7.1287,6.5455,0.0,0.0,0.0,0.2,0.3333,0.3333,0.0176,0.0356,0.0205,0.7471,0.3386,0.5523,0.7647,0.3743,0.5727
284,205533,Nketiah,8,Crystal Palace,Forward,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,199670,Édouard,8,Crystal Palace,Forward,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,576980,Marsh,8,Crystal Palace,Forward,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,242898,Johnson,8,Crystal Palace,Midfielder,6.5,0.9,0.6667,0.8333,58.8,39.67,57.67,65.33,59.5,69.2,0.0,0.0,0.0,0.2857,0.0,0.0,7.3469,8.3193,6.763,10,3,6,38,2026-05-24T15:00:00Z,588.0,119.0,346.0,27.02,30.44,29.59,2.2959,2.2689,2.0809,0.0,0.0,0.0,0.7,0.3333,0.6667,0.0765,0.0303,0.091,0.1041,0.0,0.0598,0.1806,0.0303,0.1509
654,247412,Strand Larsen,8,Crystal Palace,Forward,5.8,1.0,1.0,1.0,57.5,55.33,52.33,57.5,55.33,52.33,0.0,0.0,0.0,0.0,0.0,0.0,3.913,2.7108,3.1529,10,3,6,38,2026-05-24T15:00:00Z,575.0,166.0,314.0,17.74,19.07,20.15,2.9739,2.7108,2.8662,0.0,0.0,0.0,0.8,0.6667,0.6667,0.0892,0.0976,0.1146,0.205,0.2114,0.278,0.2943,0.309,0.3927
677,485337,Guessand,8,Crystal Palace,Midfielder,6.2,0.4,0.6667,0.3333,18.5,9.67,4.83,46.25,14.5,14.5,0.0,0.0,0.0,0.5,0,0,4.8649,6.2069,6.2069,10,3,6,38,2026-05-24T15:00:00Z,185.0,29.0,29.0,31.33,12.97,10.37,3.4054,6.2069,6.2069,0.0,0.0,0.0,0.2,0.0,0.0,0.0778,0.3103,0.3103,0.0195,0.0,0.0,0.0973,0.3103,0.3103
690,590014,Cardines,8,Crystal Palace,Midfielder,4.4,0.1,0.3333,0.1667,9.0,30.0,15.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,10,3,6,38,2026-05-24T15:00:00Z,90.0,90.0,90.0,27.0,42.43,33.54,2.0,2.0,2.0,0.0,0.0,0.0,0.1,0.3333,0.1667,0.16,0.16,0.16,0.02,0.02,0.02,0.18,0.18,0.18
712,488024,Yeremy,8,Crystal Palace,Midfielder,5.8,0.8,1.0,0.8333,36.8,49.67,37.5,46.0,49.67,45.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8261,6.6443,5.6,10,3,6,36,2026-05-24T15:00:00Z,368.0,149.0,225.0,24.62,6.6,18.62,2.9348,3.6242,3.2,0.0,0.0,0.0,0.5,0.6667,0.5,0.3277,0.2235,0.252,0.1443,0.2295,0.168,0.472,0.453,0.42
723,651426,Canvot,8,Crystal Palace,Defender,4.5,0.9,0.6667,0.8333,79.9,60.0,75.0,88.78,90.0,90.0,0.5632,0.0,0.0,0.2222,0.0,0.0,10.8135,11.0,9.2,10,3,6,35,2026-05-24T15:00:00Z,799.0,180.0,450.0,26.83,42.43,33.54,4.1677,3.0,2.0,0.0,0.0,0.0,0.9,0.6667,0.8333,0.018,0.0,0.008,0.098,0.0,0.062,0.116,0.0,0.07
732,660392,Uche,8,Crystal Palace,Forward,5.5,0.1,0.0,0.0,0.9,0.0,0.0,9.0,0,0,0.0,0.0,0.0,0,0,0,10.0,0.0,0.0,10,3,6,35,2026-05-24T15:00:00Z,9.0,0.0,0.0,2.7,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
762,672492,Drakes-Thomas,8,Crystal Palace,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,22,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,643426,Benamar,8,Crystal Palace,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,21,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
