observed_at,player_id,player_code,web_name,team_id,team_code,team_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,expected_points_this_gameweek,expected_points_next_gameweek,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,direct_free_kicks_order,corners_and_indirect_free_kicks_order
2026-08-27T09:52:24+00:00,501,135720,Danso,19,6,Spurs,Defender,5.0,0.0,0.0,a,,,,,0.2,0.0,2.2,2.2,879,1899,879,1899,,,
2026-08-27T09:52:24+00:00,502,122798,Robertson,19,6,Spurs,Defender,4.5,0.0,0.0,a,,,,,3.8,3.0,1.7,1.7,16119,17127,16119,17127,,,
2026-08-27T09:52:24+00:00,503,491279,Van de Ven,19,6,Spurs,Defender,5.0,0.0,0.0,a,,2026-08-21T15:00:07.610517Z,0,100,4.3,0.0,0.0,2.2,4734,113454,4734,113454,,,
2026-08-27T09:52:24+00:00,505,232859,Spence,19,6,Spurs,Defender,4.5,0.0,0.0,u,Has joined Internazionale permanently,2026-08-18T14:13:08.454214Z,0,0,0.5,0.0,0.0,0.0,0,41254,0,41254,,,
2026-08-27T09:52:24+00:00,506,487053,Udogie,19,6,Spurs,Defender,4.5,0.0,0.0,a,,,,,0.5,1.0,1.7,1.7,1408,3577,1408,3577,,,
2026-08-27T09:52:24+00:00,507,548308,Phillips,19,6,Spurs,Defender,4.5,0.0,0.0,u,Has joined Middlesbrough permanently,2026-08-18T14:13:08.474144Z,0,0,0.0,0.0,0.0,0.0,0,573,0,573,,,
2026-08-27T09:52:24+00:00,508,115556,Davies,19,6,Spurs,Defender,4.0,0.0,0.0,a,,,,,1.1,0.0,1.0,1.0,2320,6822,2320,6822,,,
2026-08-27T09:52:24+00:00,509,640419,Byfield,19,6,Spurs,Defender,4.0,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,271,436,271,436,,,
2026-08-27T09:52:24+00:00,510,499716,Rowswell,19,6,Spurs,Defender,4.0,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,264,544,264,544,,,
2026-08-27T09:52:24+00:00,511,616221,Souza,19,6,Spurs,Defender,4.0,0.0,0.0,a,,,,,0.3,0.0,1.0,1.0,936,2097,936,2097,,,
2026-08-27T09:52:24+00:00,512,460842,Kudus,19,6,Spurs,Midfielder,6.5,0.0,0.0,d,Thigh injury - 50% chance of playing,2026-07-23T12:01:23.848657Z,25,50,0.1,0.0,0.6,1.1,237,1878,237,1878,2,,
2026-08-27T09:52:24+00:00,513,493362,Xavi,19,6,Spurs,Midfielder,6.0,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.864304Z,0,0,0.0,0.0,0.0,0.0,58,287,58,287,3,,
2026-08-27T09:52:24+00:00,514,511499,Tel,19,6,Spurs,Midfielder,6.0,0.0,0.0,a,,,,,0.5,2.0,2.2,2.2,2348,6641,2348,6641,,,
2026-08-27T09:52:24+00:00,515,172780,Maddison,19,6,Spurs,Midfielder,6.5,0.0,0.0,d,Shoulder injury - 75% chance of playing,2026-08-25T14:30:07.623508Z,,75,1.1,1.0,2.3,1.7,2655,22725,2655,22725,,,
2026-08-27T09:52:24+00:00,516,202993,Bentancur,19,6,Spurs,Midfielder,5.5,0.0,0.0,a,,,,,0.2,1.0,2.0,2.0,407,1492,407,1492,,,
2026-08-27T09:52:24+00:00,517,550839,Odobert,19,6,Spurs,Midfielder,5.5,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.879434Z,0,0,0.0,0.0,0.0,0.0,10,14,10,14,,,
2026-08-27T09:52:24+00:00,518,482442,P.M.Sarr,19,6,Spurs,Midfielder,5.0,0.0,0.0,i,Hamstring injury - Unknown return date,2026-08-21T14:30:08.419690Z,0,0,0.2,0.0,0.0,0.0,38,8455,38,8455,,,
2026-08-27T09:52:24+00:00,519,232787,Gallagher,19,6,Spurs,Midfielder,5.5,0.0,0.0,a,,,,,0.3,0.0,2.0,2.0,883,3360,883,3360,,,
2026-08-27T09:52:24+00:00,520,570526,Bergvall,19,6,Spurs,Midfielder,5.5,0.0,0.0,a,,,,,0.2,1.0,2.0,2.0,494,1642,494,1642,,,
2026-08-27T09:52:24+00:00,521,445044,Kulusevski,19,6,Spurs,Midfielder,6.5,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.895175Z,0,0,0.0,0.0,0.0,0.0,61,196,61,196,,,
2026-08-27T09:52:24+00:00,522,547701,Gray,19,6,Spurs,Midfielder,5.0,0.0,0.0,a,,,,,0.2,2.0,1.5,1.5,1281,1923,1281,1923,,,
2026-08-27T09:52:24+00:00,523,499721,Moore,19,6,Spurs,Midfielder,5.0,0.0,0.0,a,,,,,0.2,2.0,1.5,1.5,1202,1771,1202,1771,,,
2026-08-27T09:52:24+00:00,524,499726,Olusesi,19,6,Spurs,Midfielder,4.5,0.0,0.0,a,,,,,0.8,0.0,1.0,1.0,1781,7510,1781,7510,,,
2026-08-27T09:52:24+00:00,525,551226,Fernandes,19,6,Spurs,Midfielder,6.0,0.0,0.0,a,,,,,1.7,1.0,2.2,2.2,2996,23630,2996,23630,,,
2026-08-27T09:52:24+00:00,526,154566,Solanke,19,6,Spurs,Forward,6.0,0.0,0.0,a,,,,,1.3,1.0,2.0,2.0,4389,15139,4389,15139,1,,
2026-08-27T09:52:24+00:00,527,212319,Richarlison,19,6,Spurs,Forward,6.0,0.0,0.0,a,,,,,3.0,2.0,2.0,2.0,10405,27778,10405,27778,4,,
2026-08-27T09:52:24+00:00,528,490145,Scarlett,19,6,Spurs,Forward,4.5,0.0,0.0,a,,,,,1.7,0.0,1.0,1.0,10108,13370,10108,13370,,,
2026-08-27T09:52:24+00:00,601,611917,Williams-Barnett,19,6,Spurs,Midfielder,4.5,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,2050,434,2050,434,,,
2026-08-27T09:52:24+00:00,529,498016,Roefs,20,56,Sunderland,Goalkeeper,5.0,0.0,0.0,a,,,,,4.1,1.0,2.6,2.6,3429,20983,3429,20983,,,
2026-08-27T09:52:24+00:00,530,232571,Patterson,20,56,Sunderland,Goalkeeper,4.0,0.0,0.0,u,Has joined Wrexham permanently,2026-08-12T14:08:03.064533Z,0,0,0.2,0.0,0.0,0.0,0,2045,0,2045,,,
2026-08-27T09:52:24+00:00,531,515046,Ellborg,20,56,Sunderland,Goalkeeper,4.5,0.0,0.0,a,,,,,0.1,0.0,1.9,1.9,171,633,171,633,,,
2026-08-27T09:52:24+00:00,532,223827,Ballard,20,56,Sunderland,Defender,5.0,0.0,0.0,a,,,,,5.2,0.0,2.2,2.2,9077,34624,9077,34624,,,
2026-08-27T09:52:24+00:00,533,200834,Mukiele,20,56,Sunderland,Defender,5.5,0.0,0.0,a,,2026-08-09T08:30:05.954750Z,100,100,2.6,0.0,2.5,2.5,4445,25839,4445,25839,,,
2026-08-27T09:52:24+00:00,534,487676,Hume,20,56,Sunderland,Defender,4.5,0.0,0.0,a,,,,,6.5,2.0,1.7,1.7,9656,27786,9656,27786,,,
2026-08-27T09:52:24+00:00,535,201895,Alderete,20,56,Sunderland,Defender,5.0,0.0,0.0,a,,2026-08-09T08:30:05.962393Z,100,100,0.5,1.0,2.2,2.2,2121,3405,2121,3405,,,
2026-08-27T09:52:24+00:00,536,434399,Reinildo,20,56,Sunderland,Defender,4.5,0.0,0.0,a,,,,,0.5,1.0,1.7,1.7,706,2429,706,2429,,,
2026-08-27T09:52:24+00:00,537,519634,Seelt,20,56,Sunderland,Defender,4.5,0.0,0.0,a,,,,,0.0,0.0,1.7,1.7,47,89,47,89,,,
2026-08-27T09:52:24+00:00,538,477547,Hjelde,20,56,Sunderland,Defender,4.0,0.0,0.0,u,Has joined KV Mechelen on loan for the rest of the season,2026-08-12T14:08:03.081789Z,0,0,0.1,0.0,0.0,0.0,0,849,0,849,,,
2026-08-27T09:52:24+00:00,539,167512,O'Nien,20,56,Sunderland,Defender,4.0,0.0,0.0,a,,,,,3.5,1.0,1.0,1.0,3743,12744,3743,12744,,,
2026-08-27T09:52:24+00:00,540,105717,Masuaku,20,56,Sunderland,Defender,4.0,0.0,0.0,u,Has joined Konyaspor permanently,2026-08-12T14:08:03.097784Z,0,0,0.2,0.0,0.0,0.0,0,4132,0,4132,,,
2026-08-27T09:52:24+00:00,541,93605,Meunier,20,56,Sunderland,Defender,4.5,0.0,0.0,a,,2026-08-16T08:30:07.830062Z,100,100,0.3,1.0,1.7,1.7,754,1195,754,1195,,,
2026-08-27T09:52:24+00:00,542,484420,E.Le Fée,20,56,Sunderland,Midfielder,6.0,0.0,0.0,a,,,,,9.0,2.0,2.2,2.2,7832,81041,7832,81041,2,,
2026-08-27T09:52:24+00:00,543,547027,Diarra,20,56,Sunderland,Midfielder,5.5,0.0,0.0,a,,,,,0.1,1.0,2.0,2.0,233,855,233,855,1,,
2026-08-27T09:52:24+00:00,544,84450,Xhaka,20,56,Sunderland,Midfielder,5.5,0.0,0.0,a,,,,,4.6,9.0,2.0,2.0,29451,13140,29451,13140,,,
2026-08-27T09:52:24+00:00,545,577669,Sadiki,20,56,Sunderland,Midfielder,5.0,0.0,0.0,a,,,,,0.3,2.0,1.5,1.5,875,2617,875,2617,,,
2026-08-27T09:52:24+00:00,546,535818,Adingra,20,56,Sunderland,Midfielder,5.0,0.0,0.0,i,Ankle injury - Unknown return date,2026-08-20T14:00:08.416985Z,0,0,0.1,0.0,0.0,0.0,44,2872,44,2872,,,
2026-08-27T09:52:24+00:00,547,461199,Mundle,20,56,Sunderland,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,33,127,33,127,,,
2026-08-27T09:52:24+00:00,548,554197,Rigg,20,56,Sunderland,Midfielder,5.0,0.0,0.0,a,,,,,0.1,1.0,1.5,1.5,88,449,88,449,,,
2026-08-27T09:52:24+00:00,549,549912,Talbi,20,56,Sunderland,Midfielder,5.5,0.0,0.0,a,,,,,0.2,1.0,2.0,2.0,234,1986,234,1986,,,
2026-08-27T09:52:24+00:00,550,699989,Jocelin.T,20,56,Sunderland,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,43,73,43,73,,,
2026-08-27T09:52:24+00:00,551,536661,Angulo,20,56,Sunderland,Midfielder,5.0,0.0,0.0,a,,,,,0.1,5.0,1.5,1.5,3902,1017,3902,1017,,,
2026-08-27T09:52:24+00:00,552,441264,Brobbey,20,56,Sunderland,Forward,6.0,0.0,0.0,a,,,,,13.1,2.0,2.0,2.0,27955,80800,27955,80800,,,
2026-08-27T09:52:24+00:00,553,437505,Isidor,20,56,Sunderland,Forward,5.5,0.0,0.0,a,,,,,0.9,1.0,1.8,1.8,1846,9015,1846,9015,,,
2026-08-27T09:52:24+00:00,612,638411,Methalie,20,56,Sunderland,Defender,4.5,0.0,0.0,a,,,,,0.0,0.0,1.7,1.7,55,12,55,12,,,
2026-08-27T09:52:24+00:00,613,696104,Ahoka,20,56,Sunderland,Midfielder,4.5,0.0,0.0,a,,,,,0.0,0.0,1.0,1.0,608,74,608,74,,,
